label,source_file,window_id,mean,std,rms,peak_to_peak,crest_factor,shape_factor,impulse_factor,clearance_factor,skewness,kurtosis,dominant_frequency
ball,b007_0.mat,33,0.01354112540543912,0.1368320524209914,0.13750044598831948,1.0158693013972058,4.305993654409586,1.2572946744929407,5.4139028900895685,6.396092800742996,0.05824288545505023,3.134766155144685,3416.015625
ball,b007_0.mat,105,0.011537415111183884,0.14537252660508784,0.14582963841069738,0.9776970459081837,3.643465863124996,1.253658001398022,4.567660132127203,5.39916478169598,0.037792043997649474,2.935370549656432,3263.671875
ball,b007_0.mat,68,0.012013695850486526,0.14206361578631158,0.14257068358631364,1.0493309381237526,4.0617132706274,1.2453128794188395,5.058103848418719,5.962292607374154,-0.015667308819228287,2.8915126475324913,3445.3125
ball,b007_0.mat,28,0.014423335341036677,0.13962855800140006,0.14037153134418082,0.9997882235528942,4.039715407348226,1.255169037570239,5.070525699898939,5.995022039930543,0.02956022568171269,2.9812481618772684,3363.28125
ball,b007_0.mat,47,0.012800966894336328,0.13624061274632812,0.13684067127475236,1.0493309381237523,4.435962453162249,1.252362558011784,5.555433285086503,6.554723111779081,-0.042628802486358024,3.078168140541606,3445.3125
ball,b007_0.mat,84,0.011044716368045158,0.142308310370853,0.14273626364823203,1.0410467465069861,3.7770513381058377,1.2548081304709637,4.739474728261437,5.605524464530214,-0.00921212247955312,3.012285766573738,3263.671875
ball,b007_0.mat,5,0.015253435960111028,0.13828671194328312,0.13912541826953756,0.9502455089820359,3.7408128734630877,1.242507408439372,4.647987708863261,5.447491372092763,-0.055259362756375024,2.9355630248415485,3228.515625
ball,b007_0.mat,77,0.011552484776540669,0.1372713043423757,0.13775656391028826,0.8789364870259482,3.417165706126235,1.2553185256672674,4.2896314161751325,5.066219052336892,0.005064407407612458,3.023167478136223,3263.671875
ball,b007_0.mat,67,0.012279239216878741,0.13219825773599295,0.1327673117306265,0.8925810379241517,3.5027580990014773,1.2546431450171716,4.394711437565583,5.188693198824464,-0.05156901919203555,3.0234369998292854,3357.421875
ball,b007_0.mat,39,0.013591013929172904,0.13679732256446567,0.13747080824825844,0.8587945309381237,3.377004956281578,1.2476593245710397,4.213351722827327,4.956260501949739,-0.003231884985084185,2.8663650943998857,3363.28125
ball,b007_0.mat,49,0.012385361386601797,0.13478251321806473,0.13535037142931863,0.899565748502994,3.419109085137648,1.245707675927001,4.2592104321877144,5.006038427081083,-0.04740326981336945,2.894901772870919,3445.3125
ball,b007_0.mat,35,0.013219665649170409,0.13940087314543861,0.14002629393648366,0.9578799600798403,3.538100822216362,1.2506344890811498,4.424870914110156,5.217257474477525,-0.0026697876942604537,2.9445442632024235,3263.671875
ball,b007_0.mat,16,0.0148341026930514,0.12786482618415512,0.12872243152540352,0.9296162475049901,3.616611932508847,1.2430942723178893,4.495789578498281,5.291679967937212,-0.0010317197728274795,2.879036841966051,3445.3125
ball,b007_0.mat,65,0.01172047188825474,0.13467611377996724,0.13518515112303592,0.8622056686626747,3.3175492240667404,1.2441025989993975,4.127371611969866,4.841098636391372,-0.03144651298215302,2.852747030407029,3386.71875
ball,b007_0.mat,34,0.013622898168506736,0.1345133411881459,0.1352014138687464,0.9578799600798403,3.6643636448176777,1.2591989716200804,4.61416293319643,5.461336082503473,0.02272871064770198,3.1190712300556296,3263.671875
ball,b007_0.mat,85,0.010744909341473303,0.1354361782504477,0.1358617365406593,1.0410467465069861,3.96816800179379,1.2590987146198784,4.996315230454293,5.898958499368798,-0.004539542599436404,3.14501292941507,3263.671875
ball,b007_0.mat,7,0.015042777901228791,0.13877257905387697,0.13958550735749836,0.9177584830339321,3.49341610538512,1.2500661967080682,4.367001384377489,5.145180241602428,-0.03925630314523891,2.9067845309764264,3292.96875
ball,b007_0.mat,43,0.013323487712075848,0.14547908639664187,0.1460879184040057,0.8618807984031936,3.025479402079241,1.2312461711016074,3.725109929556846,4.3532054138441545,0.005043029600228864,2.6467696757996535,3427.734375
ball,b007_0.mat,112,0.010890291955152195,0.13701603315713054,0.1374481422245654,0.886083632734531,3.296018189217398,1.2454283997882043,4.104954659069838,4.825909309042732,-0.035078627020045536,2.876569965251079,3445.3125
ball,b007_0.mat,78,0.011555736651696607,0.1339292186418603,0.13442682267904196,0.9824076646706588,3.838939260044606,1.268640496082966,4.870233807295364,5.78476887303472,0.012146564905311507,3.324245662634154,3263.671875
ball,b007_0.mat,27,0.01432855507734531,0.13739110205375385,0.13813624583775802,0.9997882235528942,4.105085051972304,1.265066285587122,5.193204698717819,6.171326936163487,0.051462992613692804,3.0909752383073705,3228.515625
ball,b007_0.mat,19,0.01512439203624002,0.13437466409957768,0.13522313998107058,1.070122634730539,4.12625139999552,1.2457716286743623,5.140366926892288,6.033513391841913,-0.012315199178339849,2.9838378796132297,3263.671875
ball,b007_0.mat,94,0.011094287635666167,0.13364431777000368,0.13410401519101736,0.9400120958083833,3.519928067430201,1.251532728402442,4.405305178011254,5.1920009713596285,-0.03153160755298698,3.0237926852001147,3445.3125
ball,b007_0.mat,103,0.011513541588697605,0.14850408366979512,0.14894973818882723,0.9393623552894212,3.35994303055498,1.251854608636438,4.206160167556131,4.9651892029510725,-0.013354718419931848,2.8762916957355387,3363.28125
ball,b007_0.mat,25,0.014608137026727796,0.14801617359747715,0.14873528604144393,0.9107737724550898,3.4674457598612016,1.237231707798734,4.290033839172554,5.025961966005068,-0.019794991880347057,2.7048837090943794,3445.3125
ball,b007_0.mat,8,0.015225596736215069,0.1405850715955473,0.14140714674831326,0.9177584830339321,3.4484131155616753,1.2483663513237397,4.304882898930658,5.073754542430045,-0.04757919829380593,2.862214879336019,3263.671875
ball,b007_0.mat,13,0.014774299915793414,0.1381819403704569,0.13896952393437317,0.8196476646706587,2.9501883280443657,1.2416472439489075,3.663093206646522,4.312261521667493,-0.033711396583008015,2.711178338673845,3275.390625
ball,b007_0.mat,83,0.01139401534820983,0.14607764178667076,0.14652133297138045,0.8748756087824351,3.087481031964865,1.2486943278960312,3.8553200521011117,4.549425679478279,0.004364518417257872,2.8372986447483326,3263.671875
ball,b007_0.mat,3,0.015305624590662426,0.12859533083207977,0.12950297778785758,0.8058406786427146,3.1357412106501608,1.2427155473231912,3.896834354857001,4.583165935461842,-0.0099785755830307,2.7445672793824003,3292.96875
ball,b007_0.mat,17,0.014815939780595061,0.13453086904207634,0.13534425291381422,0.8547336526946108,3.2284377769645043,1.2484372851313112,4.0305020934889315,4.7485271708577095,0.0037033481518160723,2.9204267558400234,3445.3125
ball,b007_0.mat,38,0.01373996567412051,0.1350691616758555,0.1357662148420748,0.9279918962075848,3.5031547460719588,1.255367709332461,4.3977473490134935,5.17733880463153,-0.0021267056291481307,3.0272191416428513,3363.28125
ball,b007_0.mat,91,0.011428199694361277,0.14040107875494012,0.14086542039764444,0.976884870259481,3.7718647193993853,1.2382292739842091,4.670433313068553,5.46395570850781,0.013540488348358444,2.8243050783250707,3357.421875
ball,b007_0.mat,6,0.014884942985123504,0.1392516190689811,0.14004490330248723,0.977209740518962,3.7162520264268664,1.2630856689142616,4.693944676653359,5.573802714720801,-0.0669381507343361,3.09429951181432,3445.3125
ball,b007_0.mat,76,0.011815014209861526,0.1443821427440621,0.1448647565978211,0.908986986027944,3.391896545473921,1.245597579898125,4.224938128307127,4.982890135800268,-0.005254813323363373,2.856770185327825,3445.3125
ball,b007_0.mat,101,0.01126600250670534,0.14931431608432852,0.14973873179712674,1.0628130538922156,3.7284243977340563,1.2656137888165717,4.718745328332344,5.606708265261684,-0.014071904743221245,3.1836051122115414,3234.375
ball,b007_0.mat,93,0.01101552880566991,0.13693323572580973,0.1373755907037663,0.8641548902195609,3.2469150012924115,1.2452283032712839,4.043150457925428,4.751509255722214,0.015924314266491588,2.82163348027217,3234.375
ball,b007_0.mat,54,0.012287249933726298,0.14560618843752043,0.14612370999340446,1.0348742115768463,3.7606357239148873,1.251642439424297,4.706971271266987,5.560718114437704,-0.007157477886234933,2.9308635784948818,3263.671875
ball,b007_0.mat,50,0.012164075247941617,0.13424510133053238,0.1347950739377463,1.000925269461078,3.9296759340661747,1.252776164198804,4.9230043432237744,5.801290771824218,-0.0534752305171284,3.0892759628973057,3445.3125
ball,b007_0.mat,108,0.011321680954497256,0.1353344702589135,0.13580721372554613,0.9820827944111776,3.8226443235912204,1.2534119688610206,4.791348147887875,5.650747893012626,-0.028366377483525322,3.0197286729727715,3339.84375
ball,b007_0.mat,46,0.012631790072199351,0.12773161638584832,0.1283546958430802,0.8586320958083832,3.446004490744767,1.2636936802744263,4.354694097151455,5.196401955972583,-0.0408187389269607,3.0187338065360176,3228.515625
ball,b007_0.mat,80,0.011565016392995259,0.13707850536745578,0.13756549799257753,0.9210071856287425,3.3888498872038615,1.247600881267476,4.2279321057587245,4.971158899758062,0.05726609398233946,2.9657072506893822,3416.015625
ball,b007_0.mat,61,0.011740696965444112,0.13371972935375198,0.13423416101602106,0.8367033532934132,3.1522788966032946,1.2279142202107727,3.8707280832095097,4.506597676363637,-0.052032557509796434,2.702583651129112,3445.3125
ball,b007_0.mat,114,0.010140377818581587,0.1456570631123919,0.146009613713724,0.9776970459081836,3.3775382411402286,1.2655810150828037,4.274548275703238,5.074524306339589,0.000700982746451485,3.0850058341577715,3263.671875
ball,b007_0.mat,79,0.01147102926958583,0.13968834751541015,0.14015854930788094,0.9824076646706588,3.6819474069471667,1.2675535432397425,4.6670654816982635,5.5505782290097,0.04499045460629563,3.2406712136632096,3445.3125
ball,b007_0.mat,115,0.00989125245602545,0.14271121084239688,0.14305357938636798,1.0067729341317366,3.651718324604811,1.2684113516315494,4.631880975889684,5.5032591087064855,-0.030966539909568283,3.178601705955611,3445.3125
ball,b007_0.mat,41,0.01325726049853418,0.13867905187069787,0.1393112859164027,0.9078499401197604,3.332390464595826,1.2520392302886436,4.172283592313773,4.93083880054169,-0.052053867014785385,2.8712906879161717,3263.671875
ball,b007_0.mat,58,0.012334679722586077,0.136198936375238,0.13675633291955772,0.8464494610778444,3.1654082229092504,1.2651575192159363,4.004740014601594,4.77157226555502,-0.02072334332383379,3.0408698420821465,3363.28125
ball,b007_0.mat,48,0.012790180186501996,0.14012630802510018,0.14070881603491817,1.0423462275449102,4.3140159724582,1.2406585465697215,5.352220786268553,6.273443499760186,-0.03672714215197095,2.9055796706210555,3357.421875
ball,b007_0.mat,100,0.011286941410148453,0.14096894929098702,0.14142008241618653,0.9585297005988024,3.4951902965644446,1.2605327554869385,4.40580185547959,5.224674107441831,-0.02757219978384216,3.0281163089335923,3380.859375
ball,b007_0.mat,57,0.012356808336452096,0.13761268470893248,0.13816635518484185,0.8483986826347305,3.1084158112108176,1.2721819965263301,3.9544706327401897,4.732639777698816,0.01391319181054311,3.0804957935606514,3263.671875
ball,b007_0.mat,75,0.011884810554671905,0.14364597720348046,0.1441367943609933,0.9876055888223553,3.5420075424725352,1.2374833578640232,4.38317538723861,5.1497786287613305,0.018191772788583027,2.7834472138693225,3363.28125
ball,b007_0.mat,32,0.013239018272049652,0.14046750476692568,0.14109001204994615,1.0158693013972058,4.1964419685115315,1.254856574722356,5.2659327946275205,6.215044170899798,0.00513381585723198,3.078703614287881,3445.3125
ball,b007_0.mat,110,0.010648860053330838,0.1363644164678459,0.13677957559172182,0.9047636726546906,3.5377668734797,1.2699113166891076,4.492650188439713,5.357897894170433,-0.034828918086046254,3.1472991814425315,3263.671875
ball,b007_0.mat,59,0.012199052734375,0.13605964999058764,0.13660543636026085,0.877961876247505,3.3995867829403634,1.261782122085289,4.2895378251915925,5.111377526960343,0.017943853081186872,2.9777155422160466,3445.3125
ball,b007_0.mat,63,0.012271307814059381,0.1345356345357568,0.1350941225790601,0.9388750499001997,3.4784994444470434,1.2527905996974147,4.3578314050559355,5.160398281552378,0.010528530113040724,2.9223054739303107,3263.671875
ball,b007_0.mat,98,0.011258705616111527,0.14117282941569526,0.1416210655848319,1.0480314570858282,3.996043877222319,1.2707255520760798,5.07787506200357,6.025620274916195,0.056310120168891864,3.281371122021839,3263.671875
ball,b007_0.mat,37,0.01378414358782435,0.13530400282404748,0.1360043227057861,0.9279918962075848,3.497021641798194,1.2581368392410028,4.399731755169363,5.198578560142712,-0.012198136707773297,3.0382951061262538,3310.546875
ball,b007_0.mat,29,0.013918660179640718,0.13790141387481905,0.138602052834258,0.8326424750499002,3.063485860844102,1.2427727167077034,3.807216645876862,4.4649698618126505,-0.02840392386622165,2.8229145088619414,3263.671875
ball,b007_0.mat,104,0.011240859959767965,0.14567742242694728,0.14611046621510165,0.9776970459081837,3.636463034749532,1.2571925701139333,4.571734308781077,5.4054469854986955,0.013031733109902752,2.9899164983977577,3263.671875
ball,b007_0.mat,1,0.015344885034618262,0.14004591270451053,0.14088407703486236,1.0036866666666666,3.6134083235028363,1.2495353357661825,4.515081382768435,5.29456911548099,-0.008733351143826966,3.072841286469381,3357.421875
ball,b007_0.mat,52,0.012230619717596057,0.13842791018609787,0.13896717014160873,1.0563156487025949,3.8759866065538167,1.2571785354507208,4.872807165453937,5.780203145560924,-0.029175676446105275,3.145250485589971,3228.515625
ball,b007_0.mat,21,0.014512087738585328,0.13270532826251352,0.13349646002720023,0.8716269061876247,3.5481153449825094,1.2486761750799331,4.430447097715177,5.239873921575032,0.03895330577766445,2.822201243805579,3445.3125
ball,b007_0.mat,2,0.015279530275386725,0.13895812441985705,0.1397956522489914,1.0036866666666666,3.641541696161436,1.2560333727861421,4.573897898771017,5.388300863308812,-0.00310468889168361,3.0756031174172076,3234.375
ball,b007_0.mat,23,0.014638672927582336,0.14009123967380746,0.14085398886231407,0.8714644710578843,3.1644257972962406,1.252774172042656,3.9643109081982195,4.698486247294891,-0.00480547998559289,2.930492687152655,3363.28125
ball,b007_0.mat,99,0.011140448400074849,0.13797641135900962,0.13842543004110686,0.8805608383233532,3.1823926552040995,1.2608604700936161,4.012553099263112,4.746799454306976,0.013929669824633187,3.0344055015767846,3380.859375
ball,b007_0.mat,87,0.011290986425586328,0.1406226442007055,0.14107520844025356,0.8750380439121757,3.3287206538398952,1.2403223866450441,4.128686745845351,4.843822246190713,-0.013469601767325357,2.7909759752712557,3263.671875
ball,b007_0.mat,113,0.010422735758950849,0.13939628204412005,0.13978539576230695,0.9776970459081836,3.527929732593668,1.2517833992689549,4.416203873048117,5.213227313726129,-0.02472591947666998,2.9493702709699825,3263.671875
ball,b007_0.mat,74,0.011570885631081586,0.14355728026794817,0.1440228388562654,0.9876055888223553,3.5448100928212014,1.2473481850014234,4.421612435455253,5.2174284609088275,0.03446259775848463,2.848070691145499,3363.28125
ball,b007_0.mat,86,0.011026791397673404,0.13436882683889334,0.13482051681620386,0.8284191616766468,3.2759191864437986,1.2434425109637222,4.0734171789059115,4.7697177541378055,-0.022346864496992427,2.84199495647187,3445.3125
ball,b007_0.mat,82,0.011194143997161926,0.14123053618170894,0.14167347391096966,0.8722766467065868,3.1931301170156297,1.247930989562295,3.9848060267284815,4.693683012923184,0.02580234410159008,2.8721676825630285,3445.3125
ball,b007_0.mat,117,0.010054877296188872,0.14822192380872642,0.14856257689943764,1.1337972055888224,4.065181319411643,1.26556340873027,5.144744727701215,6.099574727320835,-0.0027553946462222055,3.304994577798328,3263.671875
ball,b007_0.mat,20,0.014932927972180638,0.13272727374330226,0.13356467172554212,0.8716269061876247,3.546303316618516,1.2465324940358455,4.42058231787207,5.209672827512254,0.0189974383452348,2.857378919510819,3263.671875
ball,b007_0.mat,60,0.012012982024232784,0.1359308680630752,0.13646066330446915,0.8714644710578843,3.4031934528412506,1.2460834753705385,4.240663125074688,5.001787147684864,0.004296817877274917,2.854564937169991,3234.375
ball,b007_0.mat,71,0.011820407563778692,0.13790023441592442,0.1384059127600434,0.925880239520958,3.506758909253686,1.244999230667475,4.365912144157153,5.14939834445501,0.010522278103827689,2.834483520758763,3263.671875
ball,b007_0.mat,106,0.011469442989021956,0.14621830982310866,0.14666745463805192,0.9759102594810379,3.3413465014207797,1.2480558455054953,4.170187032957539,4.911342704436623,0.009948172750927138,2.9130981500734014,3263.671875
ball,b007_0.mat,14,0.015110829337418913,0.13338428981561495,0.13423749823682116,0.8664289820359281,3.400262375015394,1.2589671500167494,4.2808186315823145,5.071072720258615,-0.07638658244694756,3.0020269763658423,3234.375
ball,b007_0.mat,92,0.011217303693394461,0.13981175523810163,0.14026102382668065,0.8581447904191617,3.1801198515322504,1.2407650413516953,3.9457815390897593,4.6286394128699415,0.026437324928203686,2.7316809071835904,3445.3125
ball,b007_0.mat,51,0.012212774061252495,0.13806720162392655,0.13860629139592903,1.0683358483033931,3.886078220511288,1.2685085802351783,4.929523566183622,5.870617586492515,-0.06808064252326142,3.3548293117038885,3445.3125
ball,b007_1.mat,95,0.0038623552309443605,0.1388719117455847,0.1389256119648334,0.9445602794411178,3.4293333589888384,1.2503020568923273,4.287702552513219,5.048533393528046,0.014501588791247935,2.9276345250343274,3416.015625
ball,b007_1.mat,48,0.003945714274575849,0.14393224270383037,0.14398631584595434,0.8332922155688622,3.054973167088536,1.2555764664144977,3.8357524141241304,4.545622987543533,0.023909005663191797,2.8592796377941303,3480.46875
ball,b007_1.mat,15,0.003978233026135229,0.14098691136918307,0.14104302717763864,0.9962146506986028,3.539084233238533,1.2568564810289122,4.4481209554530885,5.247417152576462,0.005814432312205509,3.1518851341529244,3216.796875
ball,b007_1.mat,17,0.003836340229696857,0.14291408817053655,0.14296556964519075,1.2310958483033931,4.474290855523351,1.2559167593033733,5.619336871449605,6.637375352271347,0.02616449897421838,3.225612421013737,3369.140625
ball,b007_1.mat,49,0.0039036778396332344,0.13838510666988219,0.1384401547554405,0.8886825948103793,3.5774642946170148,1.2468595531106001,4.460595531655299,5.2587417341555875,0.01638709574592227,2.84951913116808,3480.46875
ball,b007_1.mat,79,0.003978391654191618,0.13697695308214325,0.13703471558631344,0.9994633532934131,3.8227779812715883,1.2572522872794045,4.806196360715049,5.676989412489756,0.002989624002437463,3.102742529166839,3480.46875
ball,b007_1.mat,96,0.004373296200567615,0.14334284444227913,0.1434095421248577,0.9445602794411178,3.322109731820712,1.2548055125857513,4.168601604903402,4.913168839143624,0.03532303549292093,2.9430281839058403,3310.546875
ball,b007_1.mat,25,0.003462374586763973,0.1356500437332352,0.13569422391025968,0.9996257884231536,3.9048338090204475,1.2620742905625812,4.9281903592842635,5.811336590389169,0.021321918351270314,3.216052152266581,3216.796875
ball,b007_1.mat,59,0.003984895404503493,0.13429503430832723,0.13435414259061618,0.8612310578842315,3.288499664952425,1.254942734960963,4.126878763453607,4.869641302555288,0.010382409830701505,3.0067864325651836,3310.546875
ball,b007_1.mat,67,0.0037790755013410683,0.1387728112826028,0.13882425783313854,0.9055758483033932,3.5195928858972576,1.2480251039539398,4.392540277297472,5.183695264895928,0.02969491051405899,2.8731470779737283,3386.71875
ball,b007_1.mat,57,0.0039660979798216076,0.1382718519651892,0.13832872073097743,0.8740634331337325,3.323181294068926,1.2354307316852338,4.105560297654255,4.807997510506944,-0.02148005397446204,2.76010028893952,3310.546875
ball,b007_1.mat,99,0.00430468956618014,0.13858371407723047,0.13865055412691557,0.8479113772455089,3.185426272153163,1.2433826848683391,3.960703870719945,4.645776113315674,-0.02828112149738725,2.84702374760539,3398.4375
